,Name,Images,Series,Application,Construction,Thickness,Fire Rating,Sticking,Panel,Options
102,TS6050,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/ts6050.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/ts6050-pair.png', 'type': 'Pair of Doors'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/bifold2/ts6050-bifold2.png', 'type': '2-Leaf Bi-Fold Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/bifold4/ts6050-bifold4.png', 'type': '4-Leaf Bi-Fold Door'}]",TruStile (TS) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","20,45,60,90","[u'OG', u'SS', u'OS', u'BV', u'QB', u'QR', u'CB', u'LP', u'BM', u'BBM', u'QM']","[u'A', u'B', u'C', u'D', u'E', u'F']","['Wood', 'Glass', 'Leather', 'Metal']"
103,TS6070,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/ts6070.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/at/ts6070-at.png', 'type': 'Arch-Top Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/ts6070-pair.png', 'type': 'Pair of Doors'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/cap/ts6070-cap.png', 'type': 'Common Arch Pair'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/cap_at/ts6070-cap-at.png', 'type': 'Common Arch Pair with Arch-Top'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/bifold2/ts6070-bifold2.png', 'type': '2-Leaf Bi-Fold Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/bifold4/ts6070-bifold4.png', 'type': '4-Leaf Bi-Fold Door'}]",TruStile (TS) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","20,45,60,90","[u'OG', u'SS', u'OS', u'BV', u'QB', u'QR', u'CB', u'LP', u'BM', u'BBM', u'QM']","[u'A', u'B', u'C', u'D', u'E', u'F']","['Wood', 'Glass', 'Leather', 'Metal']"
104,TS6080,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/ts6080.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/ts6080-pair.png', 'type': 'Pair of Doors'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/bifold2/ts6080-bifold2.png', 'type': '2-Leaf Bi-Fold Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/bifold4/ts6080-bifold4.png', 'type': '4-Leaf Bi-Fold Door'}]",TruStile (TS) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","20,45,60,90","[u'OG', u'SS', u'OS', u'BV', u'QB', u'QR', u'CB', u'LP', u'BM', u'BBM', u'QM']","[u'A', u'B', u'C', u'D', u'E', u'F']","['Wood', 'Glass', 'Leather', 'Metal']"
105,TS6090,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/ts6090.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/rt/ts6090-rt.png', 'type': 'Radius-Top Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/ts6090-pair.png', 'type': 'Pair of Doors'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/cap/ts6090-cap.png', 'type': 'Common Arch Pair'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/cap_rt/ts6090-cap-rt.png', 'type': 'Common Arch Pair with Radius-Top'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/bifold2/ts6090-bifold2.png', 'type': '2-Leaf Bi-Fold Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/bifold4/ts6090-bifold4.png', 'type': '4-Leaf Bi-Fold Door'}]",TruStile (TS) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","20,45,60,90","[u'OG', u'SS', u'OS', u'BV', u'QB', u'QR', u'CB', u'LP', u'BM', u'BBM', u'QM']","[u'A', u'B', u'C', u'D', u'E', u'F']","['Wood', 'Glass', 'Leather', 'Metal']"
106,TS6100,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/ts6100.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/at/ts6100-at.png', 'type': 'Arch-Top Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/ts6100-pair.png', 'type': 'Pair of Doors'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/cap/ts6100-cap.png', 'type': 'Common Arch Pair'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/cap_at/ts6100-cap-at.png', 'type': 'Common Arch Pair with Arch-Top'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/bifold2/ts6100-bifold2.png', 'type': '2-Leaf Bi-Fold Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/bifold4/ts6100-bifold4.png', 'type': '4-Leaf Bi-Fold Door'}]",TruStile (TS) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","20,45,60,90","[u'OG', u'SS', u'OS', u'BV', u'QB', u'QR', u'CB', u'LP', u'BM', u'BBM', u'QM']","[u'A', u'B', u'C', u'D', u'E', u'F']","['Wood', 'Glass', 'Leather', 'Metal']"
107,TS6110,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/ts6110.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/ts6110-pair.png', 'type': 'Pair of Doors'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/bifold2/ts6110-bifold2.png', 'type': '2-Leaf Bi-Fold Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/bifold4/ts6110-bifold4.png', 'type': '4-Leaf Bi-Fold Door'}]",TruStile (TS) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","20,45,60,90","[u'OG', u'SS', u'OS', u'BV', u'QB', u'QR', u'CB', u'LP', u'BM', u'BBM', u'QM']","[u'A', u'B', u'C', u'D', u'E', u'F']","['Wood', 'Glass', 'Leather', 'Metal']"
108,TS6120,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/ts6120.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/ts6120-pair.png', 'type': 'Pair of Doors'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/bifold2/ts6120-bifold2.png', 'type': '2-Leaf Bi-Fold Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/bifold4/ts6120-bifold4.png', 'type': '4-Leaf Bi-Fold Door'}]",TruStile (TS) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","20,45,60,90","[u'OG', u'SS', u'OS', u'BV', u'QB', u'QR', u'CB', u'LP', u'BM', u'BBM', u'QM']","[u'A', u'B', u'C', u'D', u'E', u'F']","['Wood', 'Glass', 'Leather', 'Metal']"
109,TS6130,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/ts6130.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/at/ts6130-at.png', 'type': 'Arch-Top Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/ts6130-pair.png', 'type': 'Pair of Doors'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/cap/ts6130-cap.png', 'type': 'Common Arch Pair'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/cap_at/ts6130-cap-at.png', 'type': 'Common Arch Pair with Arch-Top'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/bifold2/ts6130-bifold2.png', 'type': '2-Leaf Bi-Fold Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/bifold4/ts6130-bifold4.png', 'type': '4-Leaf Bi-Fold Door'}]",TruStile (TS) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","20,45,60,90","[u'OG', u'SS', u'OS', u'BV', u'QB', u'QR', u'CB', u'LP', u'BM', u'BBM', u'QM']","[u'A', u'B', u'C', u'D', u'E', u'F']","['Wood', 'Glass', 'Leather', 'Metal']"
110,TS6140,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/ts6140.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/rt/ts6140-rt.png', 'type': 'Radius-Top Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/ts6140-pair.png', 'type': 'Pair of Doors'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/cap/ts6140-cap.png', 'type': 'Common Arch Pair'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/cap_rt/ts6140-cap-rt.png', 'type': 'Common Arch Pair with Radius-Top'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/bifold2/ts6140-bifold2.png', 'type': '2-Leaf Bi-Fold Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/bifold4/ts6140-bifold4.png', 'type': '4-Leaf Bi-Fold Door'}]",TruStile (TS) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","20,45,60,90","[u'OG', u'SS', u'OS', u'BV', u'QB', u'QR', u'CB', u'LP', u'BM', u'BBM', u'QM']","[u'A', u'B', u'C', u'D', u'E', u'F']","['Wood', 'Glass', 'Leather', 'Metal']"
111,TS7000,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/ts7000.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/at/ts7000-at.png', 'type': 'Arch-Top Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/ts7000-pair.png', 'type': 'Pair of Doors'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/cap/ts7000-cap.png', 'type': 'Common Arch Pair'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/cap_at/ts7000-cap-at.png', 'type': 'Common Arch Pair with Arch-Top'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/bifold2/ts7000-bifold2.png', 'type': '2-Leaf Bi-Fold Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/bifold4/ts7000-bifold4.png', 'type': '4-Leaf Bi-Fold Door'}]",TruStile (TS) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","20,45,60,90","[u'OG', u'SS', u'OS', u'BV', u'QB', u'QR', u'CB', u'LP', u'BM', u'BBM', u'QM']","[u'A', u'B', u'C', u'D', u'E', u'F']","['Wood', 'Glass', 'Leather', 'Metal']"
112,TS7010,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/ts7010.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/ts7010-pair.png', 'type': 'Pair of Doors'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/bifold2/ts7010-bifold2.png', 'type': '2-Leaf Bi-Fold Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/bifold4/ts7010-bifold4.png', 'type': '4-Leaf Bi-Fold Door'}]",TruStile (TS) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","20,45,60,90","[u'OG', u'SS', u'OS', u'BV', u'QB', u'QR', u'CB', u'LP', u'BM', u'BBM', u'QM']","[u'A', u'B', u'C', u'D', u'E', u'F']","['Wood', 'Glass', 'Leather', 'Metal']"
113,TS7020,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/ts7020.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/ts7020-pair.png', 'type': 'Pair of Doors'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/bifold2/ts7020-bifold2.png', 'type': '2-Leaf Bi-Fold Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/bifold4/ts7020-bifold4.png', 'type': '4-Leaf Bi-Fold Door'}]",TruStile (TS) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","20,45,60,90","[u'OG', u'SS', u'OS', u'BV', u'QB', u'QR', u'CB', u'LP', u'BM', u'BBM', u'QM']","[u'A', u'B', u'C', u'D', u'E', u'F']","['Wood', 'Glass', 'Leather', 'Metal']"
114,TS8000,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/ts8000.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/ts8000-pair.png', 'type': 'Pair of Doors'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/bifold2/ts8000-bifold2.png', 'type': '2-Leaf Bi-Fold Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/bifold4/ts8000-bifold4.png', 'type': '4-Leaf Bi-Fold Door'}]",TruStile (TS) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","20,45,60,90","[u'OG', u'SS', u'OS', u'BV', u'QB', u'QR', u'CB', u'LP', u'BM', u'BBM', u'QM']","[u'A', u'B', u'C', u'D', u'E', u'F']","['Wood', 'Glass', 'Leather', 'Metal']"
115,TS8010,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/ts8010.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/rt/ts8010-rt.png', 'type': 'Radius-Top Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/ts8010-pair.png', 'type': 'Pair of Doors'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/cap/ts8010-cap.png', 'type': 'Common Arch Pair'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/cap_rt/ts8010-rt.png', 'type': 'Common Arch Pair with Radius-Top'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/bifold2/ts8010-bifold2.png', 'type': '2-Leaf Bi-Fold Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/bifold4/ts8010-bifold4.png', 'type': '4-Leaf Bi-Fold Door'}]",TruStile (TS) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","20,45,60,90","[u'OG', u'SS', u'OS', u'BV', u'QB', u'QR', u'CB', u'LP', u'BM', u'BBM', u'QM']","[u'A', u'B', u'C', u'D', u'E', u'F']","['Wood', 'Glass', 'Leather', 'Metal']"
116,TS8020,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/ts8020.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/at/ts8020-at.png', 'type': 'Arch-Top Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/ts8020-pair.png', 'type': 'Pair of Doors'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/cap/ts8020-cap.png', 'type': 'Common Arch Pair'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/cap_at/ts8020-cap-at.png', 'type': 'Common Arch Pair with Arch-Top'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/bifold2/ts8020-bifold2.png', 'type': '2-Leaf Bi-Fold Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/bifold4/ts8020-bifold4.png', 'type': '4-Leaf Bi-Fold Door'}]",TruStile (TS) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","20,45,60,90","[u'OG', u'SS', u'OS', u'BV', u'QB', u'QR', u'CB', u'LP', u'BM', u'BBM', u'QM']","[u'A', u'B', u'C', u'D', u'E', u'F']","['Wood', 'Glass', 'Leather', 'Metal']"
117,TS9000,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/ts9000.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/ts9000-pair.png', 'type': 'Pair of Doors'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/bifold2/ts9000-bifold2.png', 'type': '2-Leaf Bi-Fold Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/bifold4/ts9000-bifold4.png', 'type': '4-Leaf Bi-Fold Door'}]",TruStile (TS) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","20,45,60,90","[u'OG', u'SS', u'OS', u'BV', u'QB', u'QR', u'CB', u'LP', u'BM', u'BBM', u'QM']","[u'A', u'B', u'C', u'D', u'E', u'F']","['Wood', 'Glass', 'Leather', 'Metal']"
118,TS9010,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/ts9010.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/at/ts9010-at.png', 'type': 'Arch-Top Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/ts9010-pair.png', 'type': 'Pair of Doors'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/cap/ts9010-cap.png', 'type': 'Common Arch Pair'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/cap_at/ts9010-cap-at.png', 'type': 'Common Arch Pair with Arch-Top'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/bifold2/ts9010-bifold2.png', 'type': '2-Leaf Bi-Fold Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/bifold4/ts9010-bifold4.png', 'type': '4-Leaf Bi-Fold Door'}]",TruStile (TS) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","20,45,60,90","[u'OG', u'SS', u'OS', u'BV', u'QB', u'QR', u'CB', u'LP', u'BM', u'BBM', u'QM']","[u'A', u'B', u'C', u'D', u'E', u'F']","['Wood', 'Glass', 'Leather', 'Metal']"
