,Name,Images,Series,Application,Construction,Thickness,Fire Rating,Profiles Options,Other Options
61,FL901,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/fl901.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/at/fl901-at.png', 'type': 'Arch-Top Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/fl901-pair.png', 'type': 'Pair of Doors'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/cap/fl901-cap.png', 'type': 'Common Arch Pair'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/cap_at/fl901-cap-at.png', 'type': 'Common Arch Pair with Arch-Top'}]",French Door (FL) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""",,"['Roman Ogee (OG) Sash', 'Narrow Roman Ogee (OG) Sash', 'Cove & Bead (CB) Sash', 'Quarter Bead (QB) Sash', 'Quarter Round (QR) Sash', 'Bevel (BV) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Sash', 'Applied Raised Moulding (ARM)']","['Wood', 'Glass']"
62,FL1000,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/fl1000.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/fl1000-pair.png', 'type': 'Pair of Doors'}]",French Door (FL) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""",,"['Roman Ogee (OG) Sash', 'Narrow Roman Ogee (OG) Sash', 'Cove & Bead (CB) Sash', 'Quarter Bead (QB) Sash', 'Quarter Round (QR) Sash', 'Bevel (BV) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Sash', 'Applied Raised Moulding (ARM)']","['Wood', 'Glass']"
63,FL1001,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/fl1001.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/fl1001-pair.png', 'type': 'Pair of Doors'}]",French Door (FL) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""",,"['Roman Ogee (OG) Sash', 'Narrow Roman Ogee (OG) Sash', 'Cove & Bead (CB) Sash', 'Quarter Bead (QB) Sash', 'Quarter Round (QR) Sash', 'Bevel (BV) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Sash', 'Applied Raised Moulding (ARM)']","['Wood', 'Glass']"
64,FL1010,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/fl1010.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/fl1010-pair.png', 'type': 'Pair of Doors'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/cap/fl1010-cap.png', 'type': 'Common Arch Pair'}]",French Door (FL) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""",,"['Roman Ogee (OG) Sash', 'Narrow Roman Ogee (OG) Sash', 'Cove & Bead (CB) Sash', 'Quarter Bead (QB) Sash', 'Quarter Round (QR) Sash', 'Bevel (BV) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Sash', 'Applied Raised Moulding (ARM)']","['Wood', 'Glass']"
65,FL1011,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/fl1011.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/fl1011-pair.png', 'type': 'Pair of Doors'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/cap/fl1011-cap.png', 'type': 'Common Arch Pair'}]",French Door (FL) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""",,"['Roman Ogee (OG) Sash', 'Narrow Roman Ogee (OG) Sash', 'Cove & Bead (CB) Sash', 'Quarter Bead (QB) Sash', 'Quarter Round (QR) Sash', 'Bevel (BV) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Sash', 'Applied Raised Moulding (ARM)']","['Wood', 'Glass']"
66,FL1020,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/fl1020.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/at/fl1020-at.png', 'type': 'Arch-Top Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/fl1020-pair.png', 'type': 'Pair of Doors'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/cap/fl1020-cap.png', 'type': 'Common Arch Pair'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/cap_at/fl1020-cap-at.png', 'type': 'Common Arch Pair with Arch-Top'}]",French Door (FL) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""",,"['Roman Ogee (OG) Sash', 'Narrow Roman Ogee (OG) Sash', 'Cove & Bead (CB) Sash', 'Quarter Bead (QB) Sash', 'Quarter Round (QR) Sash', 'Bevel (BV) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Sash', 'Applied Raised Moulding (ARM)']","['Wood', 'Glass']"
67,FL1021,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/fl1021.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/at/fl1021-at.png', 'type': 'Arch-Top Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/fl1021-pair.png', 'type': 'Pair of Doors'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/cap/fl1021-cap.png', 'type': 'Common Arch Pair'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/cap_at/fl1021-cap-at.png', 'type': 'Common Arch Pair with Arch-Top'}]",French Door (FL) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""",,"['Roman Ogee (OG) Sash', 'Narrow Roman Ogee (OG) Sash', 'Cove & Bead (CB) Sash', 'Quarter Bead (QB) Sash', 'Quarter Round (QR) Sash', 'Bevel (BV) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Sash', 'Applied Raised Moulding (ARM)']","['Wood', 'Glass']"
68,FL1030,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/fl1030.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/fl1030-pair.png', 'type': 'Pair of Doors'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/cap/fl1030-cap.png', 'type': 'Common Arch Pair'}]",French Door (FL) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""",,"['Roman Ogee (OG) Sash', 'Narrow Roman Ogee (OG) Sash', 'Cove & Bead (CB) Sash', 'Quarter Bead (QB) Sash', 'Quarter Round (QR) Sash', 'Bevel (BV) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Sash', 'Applied Raised Moulding (ARM)']","['Wood', 'Glass']"
69,FL1040,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/fl1040.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/rt/fl1040-rt.png', 'type': 'Radius-Top Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/fl1040-pair.png', 'type': 'Pair of Doors'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/cap/fl1040-cap.png', 'type': 'Common Arch Pair'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/cap_rt/fl1040-cap-rt.png', 'type': 'Common Arch Pair with Radius-Top'}]",French Door (FL) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""",,"['Roman Ogee (OG) Sash', 'Narrow Roman Ogee (OG) Sash', 'Cove & Bead (CB) Sash', 'Quarter Bead (QB) Sash', 'Quarter Round (QR) Sash', 'Bevel (BV) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Sash', 'Applied Raised Moulding (ARM)']","['Wood', 'Glass']"
70,FL1041,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/fl1041.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/rt/fl1041-rt.png', 'type': 'Radius-Top Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/fl1041-pair.png', 'type': 'Pair of Doors'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/cap/fl1041-cap.png', 'type': 'Common Arch Pair'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/cap_rt/fl1041-cap-rt.png', 'type': 'Common Arch Pair with Radius-Top'}]",French Door (FL) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""",,"['Roman Ogee (OG) Sash', 'Narrow Roman Ogee (OG) Sash', 'Cove & Bead (CB) Sash', 'Quarter Bead (QB) Sash', 'Quarter Round (QR) Sash', 'Bevel (BV) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Sash', 'Applied Raised Moulding (ARM)']","['Wood', 'Glass']"
71,FL1200,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/fl1200.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/fl1200-pair.png', 'type': 'Pair of Doors'}]",French Door (FL) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""",,"['Roman Ogee (OG) Sash', 'Narrow Roman Ogee (OG) Sash', 'Cove & Bead (CB) Sash', 'Quarter Bead (QB) Sash', 'Quarter Round (QR) Sash', 'Bevel (BV) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Sash', 'Applied Raised Moulding (ARM)']","['Wood', 'Glass']"
72,FL1210,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/fl1210.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/fl1210-pair.png', 'type': 'Pair of Doors'}]",French Door (FL) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""",,"['Roman Ogee (OG) Sash', 'Narrow Roman Ogee (OG) Sash', 'Cove & Bead (CB) Sash', 'Quarter Bead (QB) Sash', 'Quarter Round (QR) Sash', 'Bevel (BV) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Sash', 'Applied Raised Moulding (ARM)']","['Wood', 'Glass']"
73,FL1220,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/fl1220.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/fl1220-pair.png', 'type': 'Pair of Doors'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/cap/fl1220-cap.png', 'type': 'Common Arch Pair'}]",French Door (FL) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""",,"['Roman Ogee (OG) Sash', 'Narrow Roman Ogee (OG) Sash', 'Cove & Bead (CB) Sash', 'Quarter Bead (QB) Sash', 'Quarter Round (QR) Sash', 'Bevel (BV) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Sash', 'Applied Raised Moulding (ARM)']","['Wood', 'Glass']"
74,FL1221,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/fl1221.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/fl1221-pair.png', 'type': 'Pair of Doors'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/cap/fl1221-cap.png', 'type': 'Common Arch Pair'}]",French Door (FL) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""",,"['Roman Ogee (OG) Sash', 'Narrow Roman Ogee (OG) Sash', 'Cove & Bead (CB) Sash', 'Quarter Bead (QB) Sash', 'Quarter Round (QR) Sash', 'Bevel (BV) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Sash', 'Applied Raised Moulding (ARM)']","['Wood', 'Glass']"
75,FL1230,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/fl1230.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/at/fl1230-at.png', 'type': 'Arch-Top Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/fl1230-pair.png', 'type': 'Pair of Doors'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/cap/fl1230-cap.png', 'type': 'Common Arch Pair'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/cap_at/fl1230-cap-at.png', 'type': 'Common Arch Pair with Arch-Top'}]",French Door (FL) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""",,"['Roman Ogee (OG) Sash', 'Narrow Roman Ogee (OG) Sash', 'Cove & Bead (CB) Sash', 'Quarter Bead (QB) Sash', 'Quarter Round (QR) Sash', 'Bevel (BV) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Sash', 'Applied Raised Moulding (ARM)']","['Wood', 'Glass']"
76,FL1231,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/fl1231.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/at/fl1231-at.png', 'type': 'Arch-Top Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/fl1231-pair.png', 'type': 'Pair of Doors'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/cap/fl1231-cap.png', 'type': 'Common Arch Pair'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/cap_at/fl1231-cap-at.png', 'type': 'Common Arch Pair with Arch-Top'}]",French Door (FL) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""",,"['Roman Ogee (OG) Sash', 'Narrow Roman Ogee (OG) Sash', 'Cove & Bead (CB) Sash', 'Quarter Bead (QB) Sash', 'Quarter Round (QR) Sash', 'Bevel (BV) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Sash', 'Applied Raised Moulding (ARM)']","['Wood', 'Glass']"
77,FL1240,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/fl1240.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/rt/fl1240-rt.png', 'type': 'Radius-Top Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/fl1240-pair.png', 'type': 'Pair of Doors'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/cap/fl1240-cap.png', 'type': 'Common Arch Pair'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/cap_rt/fl1240-cap-rt.png', 'type': 'Common Arch Pair with Radius-Top'}]",French Door (FL) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""",,"['Roman Ogee (OG) Sash', 'Narrow Roman Ogee (OG) Sash', 'Cove & Bead (CB) Sash', 'Quarter Bead (QB) Sash', 'Quarter Round (QR) Sash', 'Bevel (BV) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Sash', 'Applied Raised Moulding (ARM)']","['Wood', 'Glass']"
78,FL1241,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/fl1241.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/rt/fl1241-rt.png', 'type': 'Radius-Top Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/fl1241-pair.png', 'type': 'Pair of Doors'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/cap/fl1241-cap.png', 'type': 'Common Arch Pair'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/cap_rt/fl1241-cap-rt.png', 'type': 'Common Arch Pair with Radius-Top'}]",French Door (FL) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""",,"['Roman Ogee (OG) Sash', 'Narrow Roman Ogee (OG) Sash', 'Cove & Bead (CB) Sash', 'Quarter Bead (QB) Sash', 'Quarter Round (QR) Sash', 'Bevel (BV) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Sash', 'Applied Raised Moulding (ARM)']","['Wood', 'Glass']"
79,FL1250,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/fl1250.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/fl1250-pair.png', 'type': 'Pair of Doors'}]",French Door (FL) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""",,"['Roman Ogee (OG) Sash', 'Narrow Roman Ogee (OG) Sash', 'Cove & Bead (CB) Sash', 'Quarter Bead (QB) Sash', 'Quarter Round (QR) Sash', 'Bevel (BV) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Sash', 'Applied Raised Moulding (ARM)']","['Wood', 'Glass']"
80,FL1300,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/fl1300_0.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/fl1300-pair_0.png', 'type': 'Pair of Doors'}]",French Door (FL) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""",,"['Roman Ogee (OG) Sash', 'Narrow Roman Ogee (OG) Sash', 'Cove & Bead (CB) Sash', 'Quarter Bead (QB) Sash', 'Quarter Round (QR) Sash', 'Bevel (BV) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Sash', 'Applied Raised Moulding (ARM)']","['Wood', 'Glass']"
81,FL1310,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/fl1310.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/fl1310-pair.png', 'type': 'Pair of Doors'}]",French Door (FL) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""",,"['Roman Ogee (OG) Sash', 'Narrow Roman Ogee (OG) Sash', 'Cove & Bead (CB) Sash', 'Quarter Bead (QB) Sash', 'Quarter Round (QR) Sash', 'Bevel (BV) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Sash', 'Applied Raised Moulding (ARM)', '1/8"" Radius Reveal', '1/4"" Kerf Cut Reveal', 'One-Step (OS) Profile', 'Square Stick (SS) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Compression Fit Sash']","['Wood', 'Glass']"
82,FL1400,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/fl1400.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/fl1400-pair.png', 'type': 'Pair of Doors'}]",French Door (FL) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""",,"['Roman Ogee (OG) Sash', 'Narrow Roman Ogee (OG) Sash', 'Cove & Bead (CB) Sash', 'Quarter Bead (QB) Sash', 'Quarter Round (QR) Sash', 'Bevel (BV) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Sash', 'Applied Raised Moulding (ARM)', '1/8"" Radius Reveal', '1/4"" Kerf Cut Reveal', 'One-Step (OS) Profile', 'Square Stick (SS) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Compression Fit Sash']","['Wood', 'Glass']"
83,FL1500,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/fl1500_0.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/fl1500-pair_0.png', 'type': 'Pair of Doors'}]",French Door (FL) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""",,"['Roman Ogee (OG) Sash', 'Narrow Roman Ogee (OG) Sash', 'Cove & Bead (CB) Sash', 'Quarter Bead (QB) Sash', 'Quarter Round (QR) Sash', 'Bevel (BV) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Sash', 'Applied Raised Moulding (ARM)']","['Wood', 'Glass']"
84,FL1501,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/fl1501.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/fl1501-pair.png', 'type': 'Pair of Doors'}]",French Door (FL) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""",,"['Roman Ogee (OG) Sash', 'Narrow Roman Ogee (OG) Sash', 'Cove & Bead (CB) Sash', 'Quarter Bead (QB) Sash', 'Quarter Round (QR) Sash', 'Bevel (BV) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Sash', 'Applied Raised Moulding (ARM)']","['Wood', 'Glass']"
85,FL1510,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/fl1510.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/fl1510-pair.png', 'type': 'Pair of Doors'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/cap/fl1510-cap.png', 'type': 'Common Arch Pair'}]",French Door (FL) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""",,"['Roman Ogee (OG) Sash', 'Narrow Roman Ogee (OG) Sash', 'Cove & Bead (CB) Sash', 'Quarter Bead (QB) Sash', 'Quarter Round (QR) Sash', 'Bevel (BV) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Sash', 'Applied Raised Moulding (ARM)']","['Wood', 'Glass']"
86,FL1511,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/fl1511.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/fl1511-pair.png', 'type': 'Pair of Doors'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/cap/fl1511-cap.png', 'type': 'Common Arch Pair'}]",French Door (FL) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""",,"['Roman Ogee (OG) Sash', 'Narrow Roman Ogee (OG) Sash', 'Cove & Bead (CB) Sash', 'Quarter Bead (QB) Sash', 'Quarter Round (QR) Sash', 'Bevel (BV) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Sash', 'Applied Raised Moulding (ARM)']",['Wood']
87,FL1520,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/fl1520.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/at/fl1520-at.png', 'type': 'Arch-Top Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/fl1520-pair.png', 'type': 'Pair of Doors'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/cap/fl1520-cap.png', 'type': 'Common Arch Pair'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/cap_at/fl1520-cap-at.png', 'type': 'Common Arch Pair with Arch-Top'}]",French Door (FL) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""",,"['Roman Ogee (OG) Sash', 'Narrow Roman Ogee (OG) Sash', 'Cove & Bead (CB) Sash', 'Quarter Bead (QB) Sash', 'Quarter Round (QR) Sash', 'Bevel (BV) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Sash', 'Applied Raised Moulding (ARM)']","['Wood', 'Glass']"
88,FL1521,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/fl1521.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/at/fl1521-at.png', 'type': 'Arch-Top Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/fl1521-pair.png', 'type': 'Pair of Doors'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/cap/fl1521-cap.png', 'type': 'Common Arch Pair'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/cap_at/fl1521-cap-at.png', 'type': 'Common Arch Pair with Arch-Top'}]",French Door (FL) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""",,"['Roman Ogee (OG) Sash', 'Narrow Roman Ogee (OG) Sash', 'Cove & Bead (CB) Sash', 'Quarter Bead (QB) Sash', 'Quarter Round (QR) Sash', 'Bevel (BV) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Sash', 'Applied Raised Moulding (ARM)']","['Wood', 'Glass']"
89,FL1530,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/fl1530.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/rt/fl1530-rt.png', 'type': 'Radius-Top Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/fl1530-pair.png', 'type': 'Pair of Doors'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/cap/fl1530-cap.png', 'type': 'Common Arch Pair'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/cap_rt/fl1530-cap-rt.png', 'type': 'Common Arch Pair with Radius-Top'}]",French Door (FL) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""",,"['Roman Ogee (OG) Sash', 'Narrow Roman Ogee (OG) Sash', 'Cove & Bead (CB) Sash', 'Quarter Bead (QB) Sash', 'Quarter Round (QR) Sash', 'Bevel (BV) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Sash', 'Applied Raised Moulding (ARM)']","['Wood', 'Glass']"
90,FL1531,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/fl1531.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/rt/fl1531-rt.png', 'type': 'Radius-Top Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/fl1531-pair.png', 'type': 'Pair of Doors'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/cap/fl1531-cap.png', 'type': 'Common Arch Pair'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/cap_rt/fl1531-cap-rt.png', 'type': 'Common Arch Pair with Radius-Top'}]",French Door (FL) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""",,"['Roman Ogee (OG) Sash', 'Narrow Roman Ogee (OG) Sash', 'Cove & Bead (CB) Sash', 'Quarter Bead (QB) Sash', 'Quarter Round (QR) Sash', 'Bevel (BV) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Sash', 'Applied Raised Moulding (ARM)']","['Wood', 'Glass']"
